# BEAST v1.7.4, r5154
# Generated Fri Sep 25 21:47:24 BST 2015 [seed=1443214044375]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CentralPacificIslands)	tmrca(MainHawaiian)	tmrca(NorthWesternHawaiian)	tmrca(Hawaii)	constant.popSize	clock.rate	treeLikelihood	coalescent
1457000	-5046.682795227952	-0.45620507677794286	-5046.226590151174	0.17477138020603347	0.1003013084570204	0.06408690727541337	0.1003013084570204	0.01773656493567196	0.3111187357768048	1.0	-5046.226590151174	2.6184547826736955
1458000	-5044.2303134586555	-0.9135869789034934	-5043.316726479752	0.19767153179355929	0.10708414466507932	0.0654991827389687	0.10708414466507932	0.017666999482997273	0.28435470233973686	1.0	-5043.316726479752	2.0711206649374265
1459000	-5047.465173567138	-0.7332135032410143	-5046.731960063897	0.22100186857888787	0.10471410316345228	0.06030047336178952	0.10471410316345228	0.015189853210280541	0.2792768242549971	1.0	-5046.731960063897	2.2334752213753397
1460000	-5042.142185331922	0.32679507120764173	-5042.4689804031295	0.196876916184865	0.09796964995662837	0.05892056597944376	0.09796964995662837	0.014030144671086197	0.26108415580582617	1.0	-5042.4689804031295	3.2261230956675147
1461000	-5042.852359344424	-0.5005244737612458	-5042.351834870663	0.18260075937437475	0.09748993143019771	0.059329733749498494	0.09748993143019771	0.016595020167309592	0.3457809595855838	1.0	-5042.351834870663	2.6797662691156674
1462000	-5043.51544505747	-0.0020988494020954818	-5043.513346208068	0.19764154006295273	0.09186883592845596	0.06324994779642937	0.09186883592845596	0.014635672310379174	0.2098657456669663	1.0	-5043.513346208068	2.67885440359501
1463000	-5046.833238090479	-0.9092930264222296	-5045.923945064057	0.17930302706284104	0.0976966884232967	0.060945878695711234	0.0976966884232967	0.017649998626417363	0.2942232259336429	1.0	-5045.923945064057	2.294705887716633
1464000	-5045.463435420138	-1.0008505167939954	-5044.462584903344	0.18776598438214276	0.09992037720826391	0.062313613601610834	0.09992037720826391	0.016299847134626125	0.32591564659603406	1.0	-5044.462584903344	2.305448241335652
1465000	-5046.7212633166	-0.13749077058102532	-5046.583772546019	0.19215661512009696	0.10824307577126553	0.05946420651747459	0.10824307577126553	0.01640934364168333	0.21519605257116237	1.0	-5046.583772546019	2.281064997924343
1466000	-5044.760997048406	-0.19896331595095962	-5044.562033732455	0.18291803028429635	0.09880958753206125	0.06392581502778355	0.09880958753206125	0.01665491301911114	0.2875030737757028	1.0	-5044.562033732455	2.5092765190798234
1467000	-5044.0892991766	-0.1636710805265278	-5043.9256280960735	0.1780192430476092	0.09772929551195661	0.054372633974581384	0.09772929551195661	0.012276797310512521	0.15710285680666763	1.0	-5043.9256280960735	1.9402359326647318
1468000	-5045.168504138127	-0.018787832330900756	-5045.149716305796	0.17830729588495742	0.10225110066740997	0.062101112235386134	0.10225110066740997	0.014633132324887424	0.21279454035258485	1.0	-5045.149716305796	2.3885455520263905
1469000	-5047.603470505358	0.22230160869971094	-5047.825772114058	0.2044193911833885	0.08886380593152729	0.06199806082870629	0.08886380593152729	0.015146552243594747	0.19440782218422212	1.0	-5047.825772114058	2.5392660209464815
1470000	-5047.224090234126	-0.7102297702743687	-5046.513860463852	0.19556632840333046	0.10046344302921148	0.06573174117387257	0.10046344302921148	0.0155706054459828	0.3716295767240538	1.0	-5046.513860463852	2.254674109861245
1471000	-5046.205884930981	-0.9797852643055007	-5045.2260996666755	0.19179174053280895	0.1028320549508008	0.054176694248951995	0.1028320549508008	0.016219102757543076	0.37355566199414125	1.0	-5045.2260996666755	2.2859953437278566
1472000	-5048.073299197238	-0.6074472492523002	-5047.465851947986	0.19008323129909085	0.09861860219088253	0.05867493735802738	0.09861860219088253	0.017401945169120633	0.32376677063982245	1.0	-5047.465851947986	2.5152897500912017
1473000	-5049.911269678528	1.1478403955192253	-5051.059110074047	0.1861833304546847	0.08798697941907192	0.054979768653873405	0.08798697941907192	0.012795943057356478	0.2667444241043803	1.0	-5051.059110074047	4.076844968873559
1474000	-5050.81624957157	0.013939041168634425	-5050.830188612738	0.21527156438009398	0.09770982816639212	0.05292704652628713	0.09770982816639212	0.012869693915161169	0.30527422848934116	1.0	-5050.830188612738	3.0778631100873692
1475000	-5050.377730388219	-0.08476653640877618	-5050.29296385181	0.18653084839120074	0.08924971184317294	0.05593414408664796	0.08924971184317294	0.016546685297895856	0.2302074583395815	1.0	-5050.29296385181	2.6969279452114776
1476000	-5048.040105193055	-0.9111692857109277	-5047.1289359073435	0.19526388658107197	0.09144819854907499	0.060101166058614944	0.09144819854907499	0.014071035685709634	0.17525969876304684	1.0	-5047.1289359073435	1.5978131675822331
1477000	-5050.216722719608	-0.6866446881193631	-5049.530078031488	0.17688511463337986	0.08950651368711426	0.0653037874380793	0.08950651368711426	0.01594654028113037	0.1997999367055589	1.0	-5049.530078031488	1.9533854477733508
1478000	-5050.874538535115	-3.2310322854327636	-5047.643506249682	0.20874818246561316	0.10050049697603324	0.06502293266449434	0.10050049697603324	0.01649041514814277	0.5713792800739492	1.0	-5047.643506249682	0.45973452849007085
1479000	-5052.41622031047	-0.5987692624126053	-5051.817451048057	0.18020171420480086	0.10818849050703913	0.059823229196995016	0.10818849050703913	0.01514909006679873	0.26731683501896536	1.0	-5051.817451048057	2.332378926955796
1480000	-5048.270915327951	-0.10945810575096715	-5048.1614572222	0.17787796352898097	0.08922483894900438	0.05903669741918473	0.08922483894900438	0.013046841045777332	0.17497148728326614	1.0	-5048.1614572222	2.397878511555441
1481000	-5050.88290745931	-1.7922254812372145	-5049.090681978073	0.20449602117298954	0.0931956084069675	0.052693519978199495	0.0931956084069675	0.014996436132805765	0.47808718573528947	1.0	-5049.090681978073	1.720281218025
1482000	-5047.866577126405	0.11858540458210287	-5047.9851625309875	0.18253977140574718	0.09863428792433185	0.057479782603798296	0.09863428792433185	0.013920868671496478	0.22314667262335494	1.0	-5047.9851625309875	2.869128271071797
1483000	-5045.362834036198	-0.6068154068240941	-5044.756018629374	0.16821966333147156	0.09595671696800934	0.06184584489309811	0.09595671696800934	0.01375930872971437	0.16383816315378544	1.0	-5044.756018629374	1.6523931329237431
1484000	-5047.507919192893	-1.0313002126905264	-5046.476618980202	0.19413035275251467	0.09372481964552541	0.06046796644446491	0.09372481964552541	0.01762406074646486	0.40427887918720845	1.0	-5046.476618980202	2.131134131323559
1485000	-5046.3867806204335	1.2251849066457785	-5047.6119655270795	0.1782834954678326	0.09565481733919608	0.05521703254034154	0.09565481733919608	0.013722704003937294	0.22239907401759268	1.0	-5047.6119655270795	3.789987714602689
1486000	-5045.856243597537	0.5668163092230967	-5046.4230599067605	0.15883910666593934	0.09158116572277604	0.05577023684221759	0.09158116572277604	0.015205051844059701	0.1958945902818873	1.0	-5046.4230599067605	3.26330655026068
1487000	-5045.7733806682845	-0.2073023916319623	-5045.566078276653	0.18818517372922064	0.09940493550715884	0.058115250231727825	0.09940493550715884	0.013497779732606753	0.21520244228861754	1.0	-5045.566078276653	2.5831903166761965
1488000	-5047.622533861311	-0.905335167175537	-5046.717198694136	0.18784223221565632	0.10535663420693575	0.06832073947311454	0.10535663420693575	0.012591528180824369	0.2014111932690112	1.0	-5046.717198694136	1.8189269200286176
1489000	-5046.047028487468	-2.4938767418229424	-5043.553151745646	0.17926004586608135	0.09654738606049199	0.05592520219642845	0.09654738606049199	0.016079447189278843	0.5332238799495415	1.0	-5043.553151745646	1.2156546219536617
1490000	-5048.32179978607	-1.8828178479853768	-5046.438981938085	0.1928915424971948	0.10113110195329106	0.059706629066418916	0.10113110195329106	0.018801091488874273	0.4367312561140071	1.0	-5046.438981938085	1.6270901737413044
1491000	-5047.335344007839	-0.5898373627337317	-5046.745506645106	0.19158459829076538	0.09397731804261225	0.05622392397455802	0.09397731804261225	0.01859378171208214	0.2134117407394198	1.0	-5046.745506645106	2.124680662198909
1492000	-5045.077740554977	0.04460140301746485	-5045.122341957995	0.16751581513803193	0.10558079232968329	0.060808025649361844	0.10558079232968329	0.013969854796469698	0.2997727747241195	1.0	-5045.122341957995	3.098920843157118
1493000	-5049.1865655627325	0.2152222661912817	-5049.401787828924	0.19574791150873969	0.10528685516148417	0.05915784789133109	0.10528685516148417	0.010806691712453222	0.29892285133152235	1.0	-5049.401787828924	3.2667024540412277
1494000	-5047.578029059565	0.23858493179484164	-5047.81661399136	0.16973464650004078	0.09667059841520143	0.06494559786369333	0.09667059841520143	0.012624489972155121	0.3182293792038922	1.0	-5047.81661399136	3.352652042856617
1495000	-5049.235534684137	-2.2624970833359765	-5046.973037600801	0.19709606005162414	0.10795663270685657	0.06524112201344658	0.10795663270685657	0.016346242160253894	0.4714692282840216	1.0	-5046.973037600801	1.2446514232146035
1496000	-5048.924895087786	-1.5927663815302164	-5047.332128706256	0.1917068806361631	0.09965024485044884	0.058111306026409175	0.09965024485044884	0.014932378497715115	0.4528136783411781	1.0	-5047.332128706256	1.8230985790194048
1497000	-5048.880291288864	0.8251883614452895	-5049.70547965031	0.17648631364965323	0.10015952408623024	0.06131677397795797	0.10015952408623024	0.012331174252059115	0.22860655396012872	1.0	-5049.70547965031	3.5575750081530906
1498000	-5046.054517833003	-0.5716648647528206	-5045.48285296825	0.1912528676483567	0.11125867490360183	0.06152509097701481	0.11125867490360183	0.016839729153817803	0.2680429672068192	1.0	-5045.48285296825	2.3198666540721247
1499000	-5047.868569139786	-1.9317597399436623	-5045.936809399842	0.1816170983166927	0.10731271082807509	0.058881072907022027	0.10731271082807509	0.013499970954079068	0.49585744767629114	1.0	-5045.936809399842	1.574912967360663
1500000	-5050.270173091351	1.2695792509934791	-5051.539752342344	0.1962117754630326	0.0788417230319927	0.054835466107525654	0.0788417230319927	0.014557758960319018	0.24930408817090058	1.0	-5051.539752342344	4.08863686575447
1501000	-5047.356495482151	-0.38089695198658013	-5046.9755985301645	0.21998757587092518	0.09686527860364316	0.059911238177539704	0.09686527860364316	0.014351204089807673	0.30152877140657586	1.0	-5046.9755985301645	2.6283527129448254
1502000	-5046.75129668574	-1.309216318712926	-5045.442080367027	0.2097005694395557	0.09614023558650042	0.0571762667634481	0.09614023558650042	0.015253628556314004	0.4178154229724201	1.0	-5045.442080367027	2.0262076702202148
1503000	-5047.989136561689	-0.12635929527470413	-5047.862777266414	0.19026916409148084	0.09935481665792979	0.05873775309063314	0.09935481665792979	0.013416351388576617	0.28623845048632585	1.0	-5047.862777266414	2.8308501368999863
1504000	-5050.556282935022	-0.06556236513622338	-5050.4907205698855	0.1605524434038211	0.09323382907791153	0.06286393302067568	0.09323382907791153	0.01544387295071702	0.1791783552486026	1.0	-5050.4907205698855	2.0503277633041264
1505000	-5045.824793842719	0.0937285507986938	-5045.918522393518	0.18131365128428842	0.09282976618903929	0.05681517044741426	0.09282976618903929	0.015451777965214285	0.3462256212710375	1.0	-5045.918522393518	2.8683276185777453
1506000	-5046.676977578389	-1.4702237188605496	-5045.206753859528	0.1854916187333277	0.10920660418793153	0.06785900481206342	0.10920660418793153	0.017589394870190296	0.21485859871089472	1.0	-5045.206753859528	0.8272648331237688
1507000	-5043.5227521173465	-1.3687080242508252	-5042.154044093096	0.17336564809216065	0.10002154137605847	0.05980715850277814	0.10002154137605847	0.016164677842376324	0.41578329392860397	1.0	-5042.154044093096	2.1372232765511376
1508000	-5048.660229829606	-1.132703793163032	-5047.527526036442	0.1776048297099247	0.10590681390917105	0.06767578901216202	0.10590681390917105	0.014295755583776725	0.2166159147932972	1.0	-5047.527526036442	1.7211891185317518
1509000	-5046.541326313695	-0.7619357427214761	-5045.779390570974	0.17759556987573658	0.11279936984383795	0.06363931404021249	0.11279936984383795	0.01582952964948578	0.23860737254814715	1.0	-5045.779390570974	2.0952955222740495
1510000	-5045.161522694903	0.45405149316681515	-5045.61557418807	0.1713204684603864	0.1002835706581907	0.05432800479149559	0.1002835706581907	0.01392749439232269	0.2039855531159558	1.0	-5045.61557418807	3.1545125230574316
1511000	-5048.5474654628315	0.2158512390223697	-5048.763316701854	0.19368719767981207	0.0965334963825331	0.05503090232923155	0.0965334963825331	0.014528441510590465	0.23733411026837026	1.0	-5048.763316701854	3.0677319919767188
1512000	-5049.150755096209	-1.2258376966418958	-5047.924917399567	0.19028012687960594	0.10857603520072037	0.06328702054612505	0.10857603520072037	0.016979048923664322	0.21458951732585474	1.0	-5047.924917399567	1.4144529021066978
1513000	-5046.95680935034	-0.8900392917766542	-5046.066770058564	0.2017123133345613	0.10414262778119115	0.06125051500748686	0.10414262778119115	0.013931369584746568	0.37178621265895845	1.0	-5046.066770058564	2.299843317389529
1514000	-5053.250619219512	-3.553501642146138	-5049.697117577366	0.20787320353267022	0.0889647083350156	0.05631229509206907	0.0889647083350156	0.015225617993088239	0.6351333461186764	1.0	-5049.697117577366	0.17189694583668352
1515000	-5046.8009908274	-0.8088206464669492	-5045.992170180933	0.17450962099367054	0.10659737224363139	0.06988563369586456	0.10659737224363139	0.01689925122254088	0.32010028312950434	1.0	-5045.992170180933	2.231377302259851
1516000	-5050.918495436397	-1.7661532369652253	-5049.1523421994325	0.17238700188152722	0.09395191069508006	0.06411053432816503	0.09395191069508006	0.0179309953558999	0.4429909699905243	1.0	-5049.1523421994325	1.5989597663516708
1517000	-5047.155067731752	0.058064523594066664	-5047.213132255346	0.17802566331814323	0.09782873936908178	0.058373111732661215	0.09782873936908178	0.016095009081747328	0.30324167075199276	1.0	-5047.213132255346	2.84795174163511
1518000	-5052.337432700003	-1.1381282691436616	-5051.199304430859	0.16418865428516782	0.10092531471909225	0.06224017525311087	0.10092531471909225	0.015454603936909166	0.16815917864876007	1.0	-5051.199304430859	1.1671366270982175
1519000	-5046.062983241161	-0.6377338466142293	-5045.425249394547	0.19098088633066557	0.09723967163038214	0.05746998559073957	0.09723967163038214	0.016404241387013487	0.3929034225980508	1.0	-5045.425249394547	2.5161838644985917
1520000	-5047.8753650340705	1.082273503276932	-5048.9576385373475	0.1830279140562527	0.08872431746593502	0.0517428850673421	0.08872431746593502	0.01216121613926451	0.29301606284902815	1.0	-5048.9576385373475	3.9428548062705495
1521000	-5046.05403452204	-0.1811973390398789	-5045.872837183	0.18442645485067594	0.09940116571937399	0.059723743164469024	0.09940116571937399	0.015662563112944023	0.20776118292485102	1.0	-5045.872837183	2.335545795475662
1522000	-5050.546645003704	-0.4234059197141167	-5050.12323908399	0.20173425324367397	0.10235759664010165	0.060858525706263815	0.10235759664010165	0.014403291082885643	0.23354504023219635	1.0	-5050.12323908399	2.5524746356112065
1523000	-5048.678942939057	0.14628462078417925	-5048.825227559842	0.17349233085457214	0.0939040735540648	0.05908938949960223	0.0939040735540648	0.01651047509079753	0.25136159328598234	1.0	-5048.825227559842	2.9392824821312544
1524000	-5050.849333887163	-2.113726512670167	-5048.735607374493	0.1844344836493188	0.09354072275243835	0.05991461862761104	0.09354072275243835	0.014143975393003744	0.5022269919748362	1.0	-5048.735607374493	1.3714310282680624
1525000	-5048.270448661034	0.027866553160517782	-5048.298315214194	0.2000057665553448	0.09166742811051205	0.057953246986460996	0.09166742811051205	0.01277069811778085	0.21805300698421973	1.0	-5048.298315214194	2.6787100858951227
1526000	-5044.510395683043	0.31096401057555667	-5044.821359693618	0.2011900999820715	0.09232953092140336	0.05400776279784617	0.09232953092140336	0.01635020239684602	0.27661459189089743	1.0	-5044.821359693618	3.199694531099241
1527000	-5045.139257758773	0.552677011645601	-5045.691934770419	0.17025620650278483	0.09549340346086582	0.056044192741671085	0.09549340346086582	0.015907851422502447	0.2596017742477224	1.0	-5045.691934770419	3.3773867185177897
1528000	-5044.018391791765	0.020501689043192606	-5044.038893480808	0.19866029866115528	0.09199358703388061	0.054819212584603545	0.09199358703388061	0.014802260596566289	0.21651565450939877	1.0	-5044.038893480808	2.6637254285956873
1529000	-5047.776106804355	-0.8771987411770859	-5046.898908063177	0.19839728320058428	0.10100269459471609	0.06265541380524545	0.10100269459471609	0.01438326982437797	0.34241359693977325	1.0	-5046.898908063177	2.224381500511867
1530000	-5050.261681270212	-3.3071121590699555	-5046.954569111142	0.20774188055701667	0.10005913604787356	0.06002890583030433	0.10005913604787356	0.013065524356429525	0.6038234415331004	1.0	-5046.954569111142	0.3617305683110768
1531000	-5044.344065497959	-0.8400786933077637	-5043.503986804651	0.19919349436550682	0.09960769336134269	0.060941893164522455	0.09960769336134269	0.015198924998410093	0.20965497976031716	1.0	-5043.503986804651	1.8607215938088806
1532000	-5049.390561567466	-0.5063961473665644	-5048.884165420099	0.19892645402309891	0.1011879230358685	0.06612825266449544	0.1011879230358685	0.013884005977780925	0.3226333243059049	1.0	-5048.884165420099	2.3215905069005784
1533000	-5044.483443859911	-0.8313204321893726	-5043.652123427722	0.17424499552412687	0.09917539830855476	0.062094306530126944	0.09917539830855476	0.01688289109533303	0.39097778783969733	1.0	-5043.652123427722	2.1888005123488674
1534000	-5042.62103285508	0.5122249011591915	-5043.133257756239	0.17649800318444428	0.10141948441331132	0.05604474448336503	0.10141948441331132	0.014836076977094952	0.26973397031501284	1.0	-5043.133257756239	3.161131274066326
1535000	-5045.096083567401	-0.42836253089730647	-5044.667721036504	0.19971236137465317	0.10773285608261361	0.06364282288787186	0.10773285608261361	0.014939971964201297	0.25741232008952947	1.0	-5044.667721036504	2.4448580534505417
1536000	-5048.058031391312	0.19785600063121933	-5048.255887391943	0.17758661086311117	0.09602266383341097	0.05691750613675306	0.09602266383341097	0.011517149372818314	0.3231750062297348	1.0	-5048.255887391943	3.385861745545925
1537000	-5048.339230972767	-0.6419785767826443	-5047.697252395984	0.1932978144329717	0.09041079668090335	0.0575728409250557	0.09041079668090335	0.01528695404022894	0.1845964692006436	1.0	-5047.697252395984	1.9860053718141457
1538000	-5046.113843103254	-1.0827254176404097	-5045.031117685614	0.1863104345978286	0.09747067501304481	0.0638948728209114	0.09747067501304481	0.015826292142606474	0.17900792489493084	1.0	-5045.031117685614	1.5145164138443898
1539000	-5044.292206475455	-1.420311737450172	-5042.871894738005	0.18670323198328576	0.10789539720332131	0.06493458400673412	0.10789539720332131	0.016090499763255307	0.20769764211687697	1.0	-5042.871894738005	1.3255833944853554
1540000	-5045.1670123195145	-0.02675585541354808	-5045.140256464101	0.18703298274702168	0.09168870792779703	0.05238696250658821	0.09168870792779703	0.014054773837241484	0.33625633285825	1.0	-5045.140256464101	3.107779735035897
1541000	-5047.145190083036	-0.16022956273518396	-5046.984960520301	0.17689709513738408	0.09379163852674692	0.06399069578124143	0.09379163852674692	0.017046436839546354	0.2421795322833592	1.0	-5046.984960520301	2.6321918948514424
1542000	-5045.735180285665	-2.806766915777785	-5042.928413369887	0.18686559005114267	0.09811117453099469	0.06053191557243097	0.09811117453099469	0.013606638550924718	0.5755487181915531	1.0	-5042.928413369887	0.8512991000181713
1543000	-5042.162162773497	0.10573870816303366	-5042.2679014816595	0.18344054474883548	0.10338052601373114	0.056655149552342576	0.10338052601373114	0.014531482229058805	0.26541465170065265	1.0	-5042.2679014816595	2.9897741721829685
1544000	-5046.476514924101	-0.9076522584590998	-5045.568862665642	0.19772439472578004	0.10668012295008086	0.06352517152207805	0.10668012295008086	0.015148376668949956	0.26391968732982624	1.0	-5045.568862665642	1.9707347212839765
1545000	-5050.973806284215	-0.5414880763286751	-5050.432318207887	0.1978413202536415	0.09561459312896307	0.06482243586801593	0.09561459312896307	0.01085150758538662	0.3561195496805242	1.0	-5050.432318207887	2.636520549399065
1546000	-5047.356964262736	0.386339650344941	-5047.743303913081	0.1790538452894859	0.10195704675681656	0.06240485014990217	0.10195704675681656	0.013124392610112542	0.20273745638727064	1.0	-5047.743303913081	2.6288067225108644
1547000	-5047.66629351345	0.729745651919365	-5048.396039165369	0.1785818973807564	0.0990474895411383	0.060381736635896785	0.0990474895411383	0.012758155430982599	0.22837673318130622	1.0	-5048.396039165369	3.1187158312535095
1548000	-5045.618710438951	0.8502724382094415	-5046.468982877161	0.1874488935739336	0.09502224105478738	0.0595431077146681	0.09502224105478738	0.011919830392792619	0.24225361524654987	1.0	-5046.468982877161	3.2982311879619264
1549000	-5047.340038439778	-0.36336976566067003	-5046.976668674118	0.1904947155661086	0.09338540051343702	0.057435069014238845	0.09338540051343702	0.015709701963659936	0.22602539076393732	1.0	-5046.976668674118	2.7423280337166487
1550000	-5050.485388551713	-0.9328988718579083	-5049.552489679855	0.19528579308477081	0.10418517792896848	0.05854066450539457	0.10418517792896848	0.016160994315914726	0.2654912848746817	1.0	-5049.552489679855	2.333733600857214
1551000	-5047.070326396931	0.5192689904677543	-5047.589595387399	0.17990372282845665	0.09180350900337728	0.058300747212058995	0.09180350900337728	0.014552214796272602	0.3045360195909545	1.0	-5047.589595387399	3.279925590048353
1552000	-5045.536337955939	-0.33328243449572215	-5045.203055521443	0.17019121576871504	0.10346675797815064	0.0609973209242692	0.10346675797815064	0.017376644677111718	0.20369168034482374	1.0	-5045.203055521443	2.025192273704139
1553000	-5046.346821754283	0.7117598899811601	-5047.058581644264	0.1651292449692188	0.09157851405157239	0.05608941174298096	0.09157851405157239	0.014862310658471014	0.2730472566830946	1.0	-5047.058581644264	3.3914992401788364
1554000	-5045.650124187351	-0.2285055042142683	-5045.421618683137	0.17399015992592692	0.09690055161733034	0.05949490319851352	0.09690055161733034	0.01546487691545019	0.19394696876246187	1.0	-5045.421618683137	2.109173729175486
1555000	-5045.5462685016755	0.16694304331081566	-5045.713211544987	0.16831762027983888	0.0990979160375884	0.05930903233867085	0.0990979160375884	0.016814613238427912	0.2052209344937016	1.0	-5045.713211544987	2.5611246399433205
1556000	-5048.291698314903	0.9262865493886006	-5049.217984864292	0.20617519785518557	0.08512395617087949	0.05793633173865108	0.08512395617087949	0.01430974549983231	0.21445374820551186	1.0	-5049.217984864292	3.6034460420697108
1557000	-5047.470244041889	-0.26585857894606235	-5047.204385462943	0.1903322236002754	0.09179675275619037	0.06085645038785059	0.09179675275619037	0.01433470201653283	0.33334332868521954	1.0	-5047.204385462943	2.852379800619265
1558000	-5048.072255591579	1.0281929028555359	-5049.100448494434	0.16215955396833548	0.08566784031884501	0.05654844265661729	0.08566784031884501	0.015759773965140063	0.20608200029951382	1.0	-5049.100448494434	3.665532455791962
1559000	-5048.077793591459	-2.7102306629099724	-5045.367562928549	0.18354115199686058	0.09419210617257215	0.06153562753448197	0.09419210617257215	0.01576887867042996	0.14782700319819422	1.0	-5045.367562928549	-0.4051225665034317
1560000	-5047.585112234563	-0.9384271337673029	-5046.646685100795	0.18653112215184542	0.10149927274365174	0.06535838846124543	0.10149927274365174	0.016603433914949804	0.33308975117981227	1.0	-5046.646685100795	2.179050246606039
1561000	-5050.353805644963	-0.24639754233885736	-5050.1074081026245	0.18325872832801973	0.10443786920171814	0.07105070009862346	0.10443786920171814	0.0124755802575391	0.2002047495980626	1.0	-5050.1074081026245	2.362008452172108
1562000	-5045.204503835516	0.07494519643468234	-5045.279449031951	0.18096620565516502	0.09674487103807504	0.06051949809190774	0.09674487103807504	0.01656390317028702	0.26871882471460046	1.0	-5045.279449031951	2.977676171731174
1563000	-5047.5139583053	-0.45544673650333234	-5047.058511568796	0.20959093686871474	0.094498927875763	0.06082387474711129	0.094498927875763	0.014679965558301344	0.36023452737714845	1.0	-5047.058511568796	2.7403739514173964
1564000	-5049.774248239184	-0.8453124915345844	-5048.928935747649	0.19823326562149743	0.10155844224741593	0.05349468823702516	0.10155844224741593	0.013672587019123038	0.1952657983685877	1.0	-5048.928935747649	1.738114611096603
1565000	-5048.421603080592	-1.548693925434332	-5046.872909155158	0.1901482003728996	0.11145560235903747	0.06441569579197334	0.11145560235903747	0.016173832667680098	0.3909411122505872	1.0	-5046.872909155158	1.7289284187989518
1566000	-5047.508452961172	-0.33334241933436637	-5047.175110541838	0.1844111960359461	0.11021871210003942	0.05544438898643087	0.11021871210003942	0.013960883535640812	0.3078711229793251	1.0	-5047.175110541838	2.705404247832065
1567000	-5048.154693938808	-0.25187140964864874	-5047.9028225291595	0.18861826562237624	0.10595312745029949	0.05653831749257294	0.10595312745029949	0.012576876225220131	0.2847793364481395	1.0	-5047.9028225291595	2.708908616295922
1568000	-5048.409659284593	-0.7884244332062718	-5047.621234851386	0.20087900109323312	0.09714533726476472	0.05743877108731088	0.09714533726476472	0.017235888196337156	0.1933924999442249	1.0	-5047.621234851386	1.542216980944196
1569000	-5046.420838402177	0.40287946854858436	-5046.823717870725	0.17454583811621177	0.09387763422322083	0.05302558352863174	0.09387763422322083	0.015003938282165792	0.1991869041759874	1.0	-5046.823717870725	2.9346121956692377
1570000	-5045.616333377056	-0.0678645503068287	-5045.54846882675	0.1808664151459956	0.10223054095346255	0.062048949086823804	0.10223054095346255	0.015788459939240124	0.2597008789861317	1.0	-5045.54846882675	2.7291550791970476
1571000	-5045.279868436422	0.0011853707151350257	-5045.281053807137	0.18192740476866445	0.10526689585352121	0.058858810292785634	0.10526689585352121	0.013607432223416649	0.30741353708005387	1.0	-5045.281053807137	2.9668683644153466
1572000	-5042.83736759049	0.07901160490530357	-5042.916379195396	0.17420908673612961	0.0986243651217034	0.057797258928025085	0.0986243651217034	0.015261864938543942	0.2895288106988989	1.0	-5042.916379195396	2.98475554200812
1573000	-5044.778797823274	-0.7513594979433296	-5044.02743832533	0.18648218810384862	0.10332959603970719	0.058872900156684296	0.10332959603970719	0.014052405568367019	0.3511816678647071	1.0	-5044.02743832533	2.649046926026896
1574000	-5045.715063172021	-0.6869261443811228	-5045.02813702764	0.1859321702732706	0.1070272872687124	0.06111847152832363	0.1070272872687124	0.01478082536726205	0.28163999730439715	1.0	-5045.02813702764	2.492806267833279
1575000	-5047.686858527746	-2.1996141855925533	-5045.487244342154	0.19239797500312736	0.09631607325096854	0.06137003740646802	0.09631607325096854	0.01830684049191473	0.4633099014695318	1.0	-5045.487244342154	1.4778847403518953
1576000	-5046.276256742012	-1.4419094122092568	-5044.834347329803	0.1898284555506437	0.10313648111108412	0.0627214837380075	0.10313648111108412	0.014809695812553971	0.1873930581171664	1.0	-5044.834347329803	1.3304016759120652
1577000	-5050.252325841389	-0.5636490903101627	-5049.68867675108	0.1998364612514148	0.09995083079103897	0.059618793248634804	0.09995083079103897	0.015416845675188409	0.33398116025318536	1.0	-5049.68867675108	2.7865382567826096
1578000	-5049.63533565166	-1.5621973021197832	-5048.07313834954	0.17072042846044516	0.09688980786829872	0.06453825060079238	0.09688980786829872	0.014018063971124392	0.15760421066637278	1.0	-5048.07313834954	1.0369923545078774
1579000	-5049.47400226184	-1.8862116844631491	-5047.587790577377	0.20367537320342272	0.08639032790075478	0.05952790159872233	0.08639032790075478	0.015132938970668065	0.460989439626863	1.0	-5047.587790577377	1.924506320829423
1580000	-5045.622430828089	-0.6737849956675266	-5044.948645832422	0.1812997606822807	0.10609963729643514	0.06421321682720041	0.10609963729643514	0.016653786914958075	0.32966599125395907	1.0	-5044.948645832422	2.0722220216085026
1581000	-5048.208761404233	-0.4005019527686353	-5047.808259451464	0.18249412490720326	0.10322214089988624	0.05742601928559248	0.10322214089988624	0.013863359158962642	0.3839596981031258	1.0	-5047.808259451464	2.497962664552881
1582000	-5045.3650144574585	0.16920073360171628	-5045.53421519106	0.16965164605586092	0.10074363619738343	0.05790068449312046	0.10074363619738343	0.016637440700393597	0.269695900093889	1.0	-5045.53421519106	2.714422785001765
1583000	-5048.75354226571	-0.5892158576799416	-5048.16432640803	0.19395782400952985	0.11585397727741809	0.06444514529086463	0.11585397727741809	0.014973157393835389	0.27739581229187543	1.0	-5048.16432640803	1.9841565769048195
1584000	-5046.504653375562	-0.4677795606437778	-5046.036873814918	0.18029699564581755	0.09678199871458557	0.062363747497901356	0.09678199871458557	0.01721174205675573	0.342981991822493	1.0	-5046.036873814918	2.3178254062668158
