# BEAST v1.7.4, r5154
# Generated Fri Sep 25 21:58:52 BST 2015 [seed=1443214732102]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CentralPacificIslands)	tmrca(MainHawaiian)	tmrca(NorthWesternHawaiian)	tmrca(Hawaii)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
567000	-5083.912312294601	-36.4490552715035	-5047.463257023098	3.779319170226952	1.9755136011161663	1.094994784915483	1.9755136011161663	0.2774596116337251	7.5526187276351155	11.486318422253438	0.33995967851567044	0.3212700537484096	0.10208753903638032	0.2366827286995399	0.05	-5047.463257023098	-30.17930383440937
568000	-5084.905464840785	-36.94682600958026	-5047.958638831205	3.765282582050652	1.8701699263285778	1.2744941569368218	1.8701699263285778	0.2758947386742601	8.043411393550562	11.486318422253438	0.33995967851567044	0.3212700537484096	0.10208753903638032	0.2366827286995399	0.05	-5047.958638831205	-30.61411563107009
569000	-5081.729084414851	-37.50943155155746	-5044.219652863294	3.560102516770036	2.0164308439581804	1.2092324805924766	2.0164308439581804	0.3418144068084817	8.489068481100496	11.486318422253438	0.33995967851567044	0.32180491692325475	0.10208753903638032	0.23614786552469474	0.05	-5044.219652863294	-31.122795194164603
570000	-5082.524593667958	-36.35398329304452	-5046.170610374913	3.5502548821499866	1.9903652187011873	1.3124184578370568	1.9903652187011873	0.2646712823259212	4.247504663450833	11.486318422253438	0.33995967851567044	0.32180491692325475	0.10208753903638032	0.23614786552469474	0.05	-5046.170610374913	-30.65979453792297
571000	-5082.80011530627	-34.95077096939525	-5047.849344336874	4.034999250277942	1.7592012786906515	1.1201909333037658	1.7592012786906515	0.2960460979146906	4.398840228986859	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5047.849344336874	-29.47285587710818
572000	-5081.276478271239	-35.43513586016689	-5045.841342411072	3.515223319913125	1.9012372779724174	1.1439485814077108	1.9012372779724174	0.2899047869992543	5.599681814104899	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5045.841342411072	-29.7158519125214
573000	-5083.343143934813	-35.965595050509606	-5047.377548884304	3.550450478015516	1.8420345035294934	1.1970633200359468	1.8420345035294934	0.33200565002740823	5.364830058674537	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5047.377548884304	-30.289156180422893
574000	-5083.077926201133	-36.105700447173035	-5046.97222575396	3.4962120057395865	2.109641757714391	1.2008874034658983	2.109641757714391	0.3062676068566572	3.886015958995557	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5046.97222575396	-30.751741819005268
575000	-5081.510093614215	-36.33768825945527	-5045.17240535476	3.5653333516221615	2.017438081551526	1.2488658221560296	2.017438081551526	0.354552234220962	5.944602006631148	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5045.17240535476	-30.558630507023906
576000	-5086.583047591235	-37.13488824095968	-5049.448159350276	3.5169407672133493	1.968700763126223	1.2518997174434587	1.968700763126223	0.3514789574964718	8.527160830866622	10.048909433036101	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5049.448159350276	-30.995057609583316
577000	-5085.927995970404	-39.30687954186119	-5046.621116428542	3.674457604324453	2.1035035215908375	1.2837219778701672	2.1035035215908375	0.3430096199814789	2.967274186474256	10.194474986968311	0.3402688041195338	0.32180491692325475	0.10177841343251694	0.23614786552469474	0.05	-5046.621116428542	-34.19617929128807
578000	-5082.118682431821	-35.0313450426291	-5047.087337389192	3.6560768391802148	1.8928465171838629	1.0499257547278218	1.8928465171838629	0.25528472829653065	5.814783422218479	10.194474986968311	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5047.087337389192	-29.247885000515957
579000	-5082.320764022926	-35.16584517630451	-5047.1549188466215	3.4847822313812933	2.0244867092778636	1.0354772103993342	2.0244867092778636	0.3115611000271077	4.525385657339497	10.194474986968311	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5047.1549188466215	-29.633085873132515
580000	-5081.475843848017	-35.552522932076826	-5045.92332091594	3.7964266009134895	1.878480048313481	1.2042231611488947	1.878480048313481	0.2714161220600878	4.299236130575959	10.194474986968311	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5045.92332091594	-30.071029067699495
581000	-5081.793440089294	-36.28806103925654	-5045.505379050037	3.809620316487325	1.9950643819908098	1.1343509378141956	1.9950643819908098	0.33192356779629684	5.491161281654497	11.916955114385386	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5045.505379050037	-30.265877898246647
582000	-5084.756985651721	-36.265803326974726	-5048.491182324747	4.041398138632216	1.9777638388134804	1.0688948596084449	1.9777638388134804	0.3011317580778428	3.8652438180855033	11.916955114385386	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5048.491182324747	-30.59473518218835
583000	-5088.256073121452	-37.87109055196814	-5050.384982569483	3.743088041301368	2.0199318386302783	1.2049744073648605	2.0199318386302783	0.38648773785793533	8.248213748503673	11.916955114385386	0.343712367018873	0.32180491692325475	0.10177841343251694	0.23270430262535557	0.05	-5050.384982569483	-31.442050509253217
584000	-5080.098255091829	-35.91931511757534	-5044.178939974254	3.7803307068310126	2.001361833154785	1.1122596841976082	2.001361833154785	0.26152972350106846	5.8456981491524695	11.916955114385386	0.3350577453163911	0.32180491692325475	0.11043303513499884	0.23270430262535557	0.05	-5044.178939974254	-29.834565704815898
585000	-5082.8209818405285	-36.0987809079105	-5046.722200932618	4.03856264921304	1.9716176501203317	1.1007013722249495	1.9716176501203317	0.28237574914929153	6.4593009399055505	11.916955114385386	0.3350577453163911	0.32180491692325475	0.11043303513499884	0.23270430262535557	0.05	-5046.722200932618	-29.91421642846437
586000	-5085.4996925544165	-36.66676032782435	-5048.832932226592	3.601510271275773	2.0381877711200866	1.213808786961487	2.0381877711200866	0.24506741032798723	7.773479216029278	11.820819741065225	0.3350577453163911	0.32180491692325475	0.09867422205191306	0.24446311570844137	0.05	-5048.832932226592	-30.312739526123433
587000	-5084.670331637862	-37.33355010904675	-5047.336781528815	3.4443722022730126	1.8095079289491343	1.0317472256359574	1.8095079289491343	0.3239452049827038	9.19025667844623	11.820819741065225	0.3350577453163911	0.32180491692325475	0.09867422205191306	0.24446311570844137	0.05	-5047.336781528815	-30.812103280887005
588000	-5095.182109775417	-36.521770081777674	-5058.66033969364	3.6263562793556225	2.194446470272411	1.2651392921950917	2.194446470272411	0.2916990191319602	6.4723033411426245	13.748745452364757	0.3350577453163911	0.32180491692325475	0.09867422205191306	0.24446311570844137	0.05	-5058.66033969364	-30.050417630309326
589000	-5088.448910887603	-37.70510285144852	-5050.743808036154	3.7063001598027934	1.785590834274273	1.1227301861751127	1.785590834274273	0.25242360450779444	10.596833181840466	9.254552064902445	0.32614096275777243	0.32180491692325475	0.10759100461053173	0.24446311570844137	0.05	-5050.743808036154	-31.49705942925573
590000	-5085.847979723785	-35.903294616103636	-5049.944685107682	3.5480225195528874	2.160096676402921	1.116633658185412	2.160096676402921	0.27584506628360256	5.248716123501226	13.381243170465654	0.32614096275777243	0.32180491692325475	0.10759100461053173	0.24446311570844137	0.05	-5049.944685107682	-29.69645652412465
591000	-5090.856087327725	-36.404993222864704	-5054.45109410486	3.5131967614603763	2.01927268584298	1.2398484619180852	2.01927268584298	0.26662709627199044	3.773274138432999	13.381243170465654	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5054.45109410486	-30.52819553338857
592000	-5086.833396938899	-36.08286080196223	-5050.750536136937	3.9829692688028966	2.0271727976920833	1.0440308601102306	2.0271727976920833	0.33661103526327063	6.180502571901442	11.20645849414315	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5050.750536136937	-30.060826570415745
593000	-5083.982487777531	-36.754365315205405	-5047.228122462326	3.882233651741577	2.2641785741523095	1.2065654850929148	2.2641785741523095	0.3447903556268364	6.107382123146453	11.20645849414315	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5047.228122462326	-30.744232450517107
594000	-5085.789995076745	-38.01709482950005	-5047.772900247245	3.9463102724934775	2.0115366484598076	1.1171100437589656	2.0115366484598076	0.29486252835842314	9.66173492833172	11.20645849414315	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5047.772900247245	-31.548286957126237
595000	-5082.154888160028	-36.413457704221784	-5045.741430455807	3.7516872317818133	1.9494526587113232	1.1520567890168558	1.9494526587113232	0.33371924328881225	3.673716595810002	11.20645849414315	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5045.741430455807	-30.911619217111173
596000	-5082.214427956087	-37.453576223023155	-5044.760851733064	3.584542032522335	2.0403192889428636	1.2169807328527726	2.0403192889428636	0.33513063748708655	3.4000181831966216	10.270285204759256	0.32614096275777243	0.3227962203178154	0.10659970121597108	0.24446311570844137	0.05	-5044.760851733064	-32.193044706126145
597000	-5084.965773847334	-35.25461319805064	-5049.711160649284	3.399388533050375	1.7823925114849424	1.1982999307053863	1.7823925114849424	0.258764496561769	4.4322493836501184	10.270285204759256	0.34691870541375924	0.3227962203178154	0.10659970121597108	0.22368537305245456	0.05	-5049.711160649284	-29.728955244024384
598000	-5087.1344480984735	-36.724736176791104	-5050.409711921682	3.8340841498665195	2.024802466466435	1.379568502428047	2.024802466466435	0.2752594879245048	7.693487881923702	10.270285204759256	0.34691870541375924	0.3227962203178154	0.10659970121597108	0.22368537305245456	0.05	-5050.409711921682	-30.64761119809264
599000	-5082.801885180289	-38.082557648698135	-5044.719327531591	3.509252929425198	1.944933218913873	1.2076275705023085	1.944933218913873	0.3326000011538013	10.289540181496973	10.270285204759256	0.34691870541375924	0.3227962203178154	0.10659970121597108	0.22368537305245456	0.05	-5044.719327531591	-31.714679048517972
600000	-5080.0077101983225	-35.81442982001053	-5044.193280378312	3.7054603525046184	2.0280175766307114	1.1289472363587758	2.0280175766307114	0.2934985687769994	4.427296777201995	12.08160428269643	0.34691870541375924	0.3227962203178154	0.10659970121597108	0.22368537305245456	0.05	-5044.193280378312	-29.98083579850534
601000	-5084.632228764961	-36.96190888099668	-5047.670319883964	4.108788538367445	2.0381758126092735	1.3384597262694982	2.0381758126092735	0.3112687203472012	6.692839500235082	12.08160428269643	0.34156602487538534	0.3227962203178154	0.10659970121597108	0.2290380535908285	0.05	-5047.670319883964	-30.715065825400924
602000	-5082.894422204239	-35.88158476784184	-5047.012837436398	3.627816988802854	1.976408060622345	1.252572764110126	1.976408060622345	0.2906830367981728	5.751963947237141	12.08160428269643	0.34156602487538534	0.3205720499320553	0.10659970121597108	0.23126222397658863	0.05	-5047.012837436398	-29.78623858330076
603000	-5082.1589130506545	-37.31154350394253	-5044.847369546712	3.8578867595003032	2.0615424371174194	1.25013369799187	2.0615424371174194	0.3013611533336136	3.5728383920892095	12.08160428269643	0.34156602487538534	0.3205720499320553	0.10659970121597108	0.23126222397658863	0.05	-5044.847369546712	-31.692378324230305
604000	-5084.7179985004595	-37.409944116279	-5047.308054384181	3.720425672491516	1.8195920993213697	1.206144734067413	1.8195920993213697	0.35861579920780173	3.433914617051381	12.08160428269643	0.34156602487538534	0.3205720499320553	0.10659970121597108	0.23126222397658863	0.05	-5047.308054384181	-31.8304383860973
605000	-5079.470209908226	-36.15217021771882	-5043.318039690507	3.6973734995668495	1.9318398507716867	1.1795958680214236	1.9318398507716867	0.3223357987013489	6.088300697799451	12.08160428269643	0.30637086615020803	0.3557672086572326	0.10659970121597108	0.23126222397658863	0.05	-5043.318039690507	-29.999996374486024
606000	-5079.789645024888	-35.74714703737853	-5044.04249798751	3.4848104258428108	1.855824746717523	1.1094320616959679	1.855824746717523	0.352178048228133	5.507947981559123	12.08160428269643	0.30637086615020803	0.3557672086572326	0.10659970121597108	0.23126222397658863	0.05	-5044.04249798751	-29.69515006871054
607000	-5080.744293094787	-35.95424027982513	-5044.790052814962	3.8206697229236677	1.8212586122412304	1.2048995083411387	1.8212586122412304	0.30330742686590145	5.308604988510492	12.08160428269643	0.30637086615020803	0.3557672086572326	0.10659970121597108	0.23126222397658863	0.05	-5044.790052814962	-29.939106361107257
608000	-5084.375732603525	-36.867064978934906	-5047.50866762459	3.956154655410548	2.2199753747757462	1.2161237891994634	2.2199753747757462	0.29631964806413824	6.596426010490196	11.542767637071586	0.3131180048771168	0.34902006993032386	0.10659970121597108	0.23126222397658863	0.05	-5047.50866762459	-30.723248063725418
609000	-5080.433613745639	-37.832053163925494	-5042.601560581714	3.5302272744307173	1.9335354640907183	1.0800686388706553	1.9335354640907183	0.3307995148849622	10.105095473195187	10.46602844318947	0.3131180048771168	0.3383343985494077	0.10659970121597108	0.24194789535750474	0.05	-5042.601560581714	-31.447207224843776
610000	-5081.512257162285	-36.18365568126377	-5045.328601481021	3.480674510072761	1.8293052662024099	1.2197692894065049	1.8293052662024099	0.3478654873298694	6.209095186802257	10.46602844318947	0.3131180048771168	0.3383343985494077	0.10659970121597108	0.24194789535750474	0.05	-5045.328601481021	-30.28583435838592
611000	-5079.387616679041	-36.802367716467494	-5042.585248962573	3.7646477654077066	1.9844077424997728	1.2606406523471043	1.9844077424997728	0.2982041160161305	7.435766250713642	10.46602844318947	0.3097422263445435	0.3383343985494077	0.10997547974854437	0.24194789535750474	0.05	-5042.585248962573	-30.724259941761197
612000	-5086.043134576071	-38.888873308777306	-5047.154261267294	3.4023750514624673	1.8474231282731164	1.202262057766381	1.8474231282731164	0.3300993679495694	2.7643095216084492	10.46602844318947	0.3097422263445435	0.3383343985494077	0.10997547974854437	0.24194789535750474	0.05	-5047.154261267294	-33.80027628576929
613000	-5081.478571269074	-36.67702148007726	-5044.801549788996	3.828398792013404	2.143086329429062	1.3376570579983478	2.143086329429062	0.28198297177939585	4.974895921959566	10.46602844318947	0.3097422263445435	0.3383343985494077	0.10997547974854437	0.24194789535750474	0.05	-5044.801549788996	-31.00081088973821
614000	-5079.249837045257	-35.430517074640825	-5043.819319970616	3.4537840866716265	1.9834748355480165	1.0884795281779545	1.9834748355480165	0.2776396372499255	5.29300146997284	11.573469559340714	0.3097422263445435	0.3383343985494077	0.10921211419909008	0.24271126090695902	0.05	-5043.819319970616	-29.50172575473431
615000	-5080.195414706749	-35.801258002818095	-5044.394156703931	3.7897175146616555	1.975738170322151	1.126422567626859	1.975738170322151	0.3208258564067954	5.081518107059196	11.573469559340714	0.31442668214711184	0.3383343985494077	0.10921211419909008	0.23802680510439067	0.05	-5044.394156703931	-29.913242096588657
616000	-5085.849457710007	-41.5335845631819	-5044.315873146826	3.6705162119064183	2.0107867628655387	1.3045038949370484	2.0107867628655387	0.3027941310150516	16.5146425757605	10.230392409458917	0.31442668214711184	0.3383343985494077	0.10921211419909008	0.23802680510439067	0.05	-5044.315873146826	-34.69978431101993
617000	-5080.617242987839	-36.37179397692942	-5044.245449010909	4.1583600032531916	1.8137329128400408	1.1601858134501795	1.8137329128400408	0.3622632640185286	6.650042472910596	10.24455061742285	0.31442668214711184	0.3383343985494077	0.10921211419909008	0.23802680510439067	0.05	-5044.245449010909	-30.445061220571855
618000	-5080.456749680992	-36.237923692753	-5044.21882598824	3.563296550035515	1.9224253613879796	1.129393608257841	1.9224253613879796	0.25604255952298033	7.261572850859908	11.929462181938616	0.31442668214711184	0.3383343985494077	0.10921211419909008	0.23802680510439067	0.05	-5044.21882598824	-29.934242324868016
619000	-5081.9242487539605	-35.871128685877274	-5046.053120068083	3.9618524722064357	1.808377816608027	1.1723540809934616	1.808377816608027	0.31159138975737627	5.414926237008846	11.471171086370918	0.3180798296348747	0.3383343985494077	0.10665354835333858	0.23693222346237933	0.05	-5046.053120068083	-29.936648505552586
620000	-5079.558398910183	-36.141878994952556	-5043.41651991523	3.553479711386378	2.0479486786596177	1.1504641422073272	2.0479486786596177	0.3043809564678428	3.7663947546567735	11.471171086370918	0.3180798296348747	0.3383343985494077	0.10665354835333858	0.23693222346237933	0.05	-5043.41651991523	-30.570439827598427
621000	-5078.984891916679	-35.914213886414515	-5043.070678030264	3.6725315994025514	1.9176935390293512	1.110984363245531	1.9176935390293512	0.30895142559640393	6.689488611237053	11.471171086370918	0.3180798296348747	0.35031352959057527	0.10861373603852781	0.22299290473602257	0.05	-5043.070678030264	-29.76835553402899
622000	-5079.248742006241	-36.66233563968562	-5042.586406366555	3.613962752995637	2.02634758107639	1.3255397687353083	2.02634758107639	0.3065690541963329	4.3124794653288046	11.471171086370918	0.3180798296348747	0.34276443232561843	0.11616283330348465	0.22299290473602257	0.05	-5042.586406366555	-30.955501697063497
623000	-5081.151872528345	-36.51051160999829	-5044.641360918346	3.809185421106526	1.9296265014924763	1.2608661582560063	1.9296265014924763	0.33489989714683227	6.13015399009482	11.471171086370918	0.3180798296348747	0.34276443232561843	0.11616283330348465	0.22299290473602257	0.05	-5044.641360918346	-30.451970817693567
624000	-5084.064754447807	-36.17891843803039	-5047.8858360097765	4.1527362999712905	1.9248432670227866	1.2456315505751583	1.9248432670227866	0.3291812185956442	5.571906256755318	11.471171086370918	0.3180798296348747	0.34276443232561843	0.11616283330348465	0.22299290473602257	0.05	-5047.8858360097765	-30.215860284300526
625000	-5081.652458131562	-35.76584965427102	-5045.886608477291	3.348332448864025	1.807057939592828	1.2251728328998244	1.807057939592828	0.3118174044083895	5.2447680586245236	11.471171086370918	0.3180798296348747	0.34276443232561843	0.11616283330348465	0.22299290473602257	0.05	-5045.886608477291	-29.86329771288694
626000	-5085.181316798532	-36.30848122780328	-5048.872835570729	3.8414786564119145	2.0221504718567633	1.2788159638815744	2.0221504718567633	0.23349487489929466	4.6454600455545325	11.471171086370918	0.3180798296348747	0.3333207753139042	0.11616283330348465	0.2324365617477368	0.05	-5048.872835570729	-30.52726989747926
627000	-5081.752749935458	-36.50063320580054	-5045.252116729658	3.6717291778422774	2.0770238809334884	1.218512144360142	2.0770238809334884	0.3536573809051519	5.825468999248011	11.471171086370918	0.3180798296348747	0.3333207753139042	0.11616283330348465	0.2324365617477368	0.05	-5045.252116729658	-30.493072772758687
628000	-5084.345950653325	-36.09846049818195	-5048.247490155143	3.8495016228246484	2.0180359257104676	1.162401843010846	2.0180359257104676	0.3209414561946649	5.211880679999032	10.525259416341994	0.3180798296348747	0.3333207753139042	0.11616283330348465	0.2324365617477368	0.05	-5048.247490155143	-30.36519083833176
629000	-5081.6831010591995	-36.379962763568756	-5045.303138295631	3.673246202824623	2.0216749196886643	1.1790090228185293	2.0216749196886643	0.3352872873688369	4.304746493685813	10.525259416341994	0.30130060059853586	0.35019921804154086	0.11606361961218681	0.2324365617477368	0.05	-5045.303138295631	-30.837915619734137
630000	-5089.363820472118	-36.915692108226445	-5052.448128363892	3.7068079560640066	2.378792987360125	1.377241733327104	2.378792987360125	0.39888945511997675	5.319422031095797	10.525259416341994	0.30130060059853586	0.35019921804154086	0.11606361961218681	0.2324365617477368	0.05	-5052.448128363892	-31.161998557373263
631000	-5079.3819043543435	-35.2243194140383	-5044.157584940305	3.5710100363973876	1.7648614992268057	1.1383549088453486	1.7648614992268057	0.2919471068037106	4.03146861152817	10.525259416341994	0.3275179794911087	0.3271760750469472	0.11286938371420763	0.2324365617477368	0.05	-5044.157584940305	-29.747859790557477
632000	-5085.918949423769	-36.25026509487122	-5049.668684328898	4.32906846529116	2.0487549895933252	1.2258622571512916	2.0487549895933252	0.28036117043275005	6.037035385140119	10.525259416341994	0.3275179794911087	0.3271760750469472	0.11286938371420763	0.2324365617477368	0.05	-5049.668684328898	-30.370023139522985
633000	-5079.317054715115	-35.2731650851842	-5044.043889629931	3.3704910087810345	1.8199164559285872	1.12007230453983	1.8199164559285872	0.3055436201885446	4.391580528443728	10.525259416341994	0.3275179794911087	0.3271760750469472	0.11286938371420763	0.2324365617477368	0.05	-5044.043889629931	-29.711146999460922
634000	-5081.39614724576	-35.46525992373717	-5045.930887322023	3.6897452145152747	1.856776294762097	1.1452793419600356	1.856776294762097	0.23280205070531584	6.270680108915076	10.525259416341994	0.31285162024676916	0.3418424342912867	0.11286938371420763	0.2324365617477368	0.05	-5045.930887322023	-29.547046210480506
635000	-5077.597827242173	-35.85024368705927	-5041.747583555113	3.9508683465148344	1.7898492333385314	1.1446039119950888	1.7898492333385314	0.3309525472864474	5.894236511630162	10.525259416341994	0.31330453847084655	0.3418424342912867	0.11286938371420763	0.2319836435236594	0.05	-5041.747583555113	-29.99393978185129
636000	-5079.197681843801	-36.67037306924907	-5042.527308774552	3.977515544145863	1.9929913039174636	1.1788714991302538	1.9929913039174636	0.3349692298874893	6.648537374316896	11.93529919905949	0.31330453847084655	0.3418424342912867	0.11286938371420763	0.2319836435236594	0.05	-5042.527308774552	-30.453938978372015
637000	-5078.684932985638	-36.49303586894106	-5042.191897116697	3.6422053855779852	2.0424778219281574	1.2371558226202597	2.0424778219281574	0.30395300824292065	5.802052403793271	11.93529919905949	0.3256729307419734	0.32947404202015984	0.11286938371420763	0.2319836435236594	0.05	-5042.191897116697	-30.412786947148152
638000	-5078.811627745548	-35.9288003908235	-5042.882827354725	3.710912395947549	2.0615339486185955	1.1567364994531746	2.0615339486185955	0.2871134496217962	4.650126154281835	11.93529919905949	0.3256729307419734	0.32947404202015984	0.11286938371420763	0.2319836435236594	0.05	-5042.882827354725	-30.06986883752696
639000	-5082.424396553744	-36.07513834475944	-5046.349258208985	3.678440634037662	2.05139335998589	1.3094097593487088	2.05139335998589	0.25995870945286925	4.343573308377806	11.93529919905949	0.3256729307419734	0.32947404202015984	0.11789299510375115	0.2269600321341159	0.05	-5046.349258208985	-30.284403788351597
640000	-5082.13981553816	-35.45092908631912	-5046.688886451841	4.045180747803527	1.8145812362960487	1.1166046357454296	1.8145812362960487	0.2453633751525766	5.451954013219553	11.93529919905949	0.307198506004591	0.34794846675754226	0.11789299510375115	0.2269600321341159	0.05	-5046.688886451841	-29.43291780325422
641000	-5080.931151884307	-36.327123690520835	-5044.604028193786	3.484827958038992	2.048838004861794	1.275306300240199	2.048838004861794	0.29370162775261055	5.790853324057147	11.93529919905949	0.307198506004591	0.34794846675754226	0.11789299510375115	0.2269600321341159	0.05	-5044.604028193786	-30.248806826743884
642000	-5083.059390680932	-35.82485242112406	-5047.234538259808	3.7248967133669195	1.95150082704214	1.049885970421647	1.95150082704214	0.28616083988243884	6.81739493531382	11.93529919905949	0.307198506004591	0.34794846675754226	0.11789299510375115	0.2269600321341159	0.05	-5047.234538259808	-29.583337792421418
643000	-5083.391711317444	-37.19200044855396	-5046.19971086889	3.8588826438329913	1.7291911128470197	1.1854097329498883	1.7291911128470197	0.3230707379009631	8.274252498118813	11.93529919905949	0.307198506004591	0.34794846675754226	0.11789299510375115	0.2269600321341159	0.05	-5046.19971086889	-30.756814659812484
644000	-5086.535816866686	-37.58005725340495	-5048.955759613281	4.238095457110573	1.9698506766134394	1.2106715930954735	1.9698506766134394	0.37575241649803864	4.099458120134054	11.93529919905949	0.307198506004591	0.34794846675754226	0.11789299510375115	0.2269600321341159	0.05	-5048.955759613281	-31.847165250138126
645000	-5082.613540800623	-35.83874761509078	-5046.774793185532	3.6649482708589076	1.7687882609237133	1.075358847404187	1.7687882609237133	0.3094577461366105	5.69958453477627	11.93529919905949	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5046.774793185532	-29.77631712743032
646000	-5082.5576564979	-36.209754394741886	-5046.347902103158	3.744035102350959	2.0319471055872316	1.1491391836151519	2.0319471055872316	0.35725123995015906	5.175548820646383	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5046.347902103158	-30.387545348672706
647000	-5082.4574221876255	-36.684568207549255	-5045.772853980076	3.8296342223861624	1.8917342819603635	1.3095327964256454	1.8917342819603635	0.37385140702493797	4.751517816636177	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5045.772853980076	-30.94784043995831
648000	-5082.050103098033	-37.143019881071204	-5044.907083216962	3.95328516331743	1.9347953948771919	1.2802924788649441	1.9347953948771919	0.32126499925574664	7.49675106891479	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5044.907083216962	-30.950286484952468
649000	-5079.070276073713	-35.67395613247526	-5043.396319941238	3.666145273166104	1.8678718138160848	1.17380801299554	1.8678718138160848	0.2843221845001308	6.220208877040752	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5043.396319941238	-29.667888984528137
650000	-5081.205750722736	-37.15792064854928	-5044.047830074187	3.7043065905556647	2.1065434673336636	1.1340419610660124	2.1065434673336636	0.2737056710822668	8.914556775543643	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5044.047830074187	-30.791971454936522
651000	-5082.749098917914	-37.519694674340236	-5045.229404243574	3.72168260832109	2.0886377612661007	1.1562421161751135	2.0886377612661007	0.25834519543786727	9.269309828030252	11.075476464724302	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5045.229404243574	-31.11472208950027
652000	-5081.508352908308	-35.420347746305836	-5046.0880051620015	3.553392629805589	1.8750366566693575	1.1868013700479378	1.8750366566693575	0.23537774137243783	4.242444662118807	11.116143542960998	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5046.0880051620015	-29.789980002943445
653000	-5081.646197051564	-35.82591892714084	-5045.820278124423	3.3740068477344947	1.9553576150199963	1.307347466150243	1.9553576150199963	0.29999457236275306	4.587366994951352	9.743861313984427	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5045.820278124423	-30.362356104693053
654000	-5078.236504594604	-35.77897596956571	-5042.457528625038	3.4676242986055588	1.89569686365818	1.2379487058676997	1.89569686365818	0.30443062337485116	5.36012686118649	10.571714065622196	0.307198506004591	0.34794846675754226	0.10734657047904135	0.2375064567588257	0.05	-5042.457528625038	-30.00943366515005
655000	-5078.917351563789	-35.64969935553157	-5043.2676522082575	3.965415078518016	1.8698274953889662	1.1737112879294616	1.8698274953889662	0.29970925333403164	5.153546246710424	10.571714065622196	0.307198506004591	0.34481600116649513	0.1104790360700885	0.2375064567588257	0.05	-5043.2676522082575	-29.91945962475085
656000	-5080.095084838958	-36.04184475910986	-5044.053240079848	4.015828058641559	1.9787699257730826	1.2351313820877061	1.9787699257730826	0.33434075963892346	5.034991572083259	10.571714065622196	0.3094481124215954	0.34481600116649513	0.10822942965308406	0.2375064567588257	0.05	-5044.053240079848	-30.334878245325793
657000	-5079.588232122328	-37.1814188058909	-5042.406813316437	3.66398871832732	2.149594974383591	1.3401945083189593	2.149594974383591	0.3379306589352268	7.303685752288782	10.571714065622196	0.3094481124215954	0.34481600116649513	0.10822942965308406	0.2375064567588257	0.05	-5042.406813316437	-31.102485026099412
658000	-5083.987798506313	-36.79037345394875	-5047.197425052364	3.540088438128444	1.934588098429844	1.402561404921826	1.934588098429844	0.35755015993342454	5.607921817083755	10.571714065622196	0.3134895961201702	0.34481600116649513	0.10418794595450931	0.2375064567588257	0.05	-5047.197425052364	-30.97563858415129
659000	-5079.218156595811	-35.935420023832975	-5043.282736571978	4.162306521288264	1.8945703647959087	1.119334671953553	1.8945703647959087	0.2891013689904534	6.4118376469022405	10.571714065622196	0.30443943603542756	0.34772730270142604	0.11032680450432103	0.2375064567588257	0.05	-5043.282736571978	-29.98671944812116
